image,split,img_w,img_h,img_path,category,x1,y1,x2,y2,w,h,cx,cy,cx_norm,cy_norm,w_norm,h_norm,area,area_norm,aspect,size_bucket,occluded,truncated,trafficLightColor,edge_touch,edge_sides,was_clamped,global_timeofday,global_scene,global_weather,ann_id,manual_shape,manual_attr,is_light_or_sign,is_vehicle
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,439.891515,296.195502,462.618153,308.43292,22.72663799999998,12.237418000000048,451.254834,302.314211,0.3525428390625,0.41988084861111113,0.017755185937499984,0.016996413888888954,278.11536894068485,0.0003017744888679306,1.8571432307043767,small,True,False,none,False,,False,night,highway,clear,6288,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,460.869949,297.943704,490.589398,310.181125,29.719448999999997,12.237420999999983,475.7296735,304.06241450000005,0.371663807421875,0.42230890902777785,0.023218319531249997,0.01699641805555553,363.6894093010285,0.00039462826530059514,2.428571265138303,small,True,False,none,False,,False,night,highway,clear,6289,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,483.596586,292.699096,508.071426,306.684719,24.474839999999972,13.985622999999975,495.834006,299.69190749999996,0.3873703171875,0.41623876041666663,0.019120968749999977,0.019424476388888855,342.295885225319,0.00037141480601705624,1.7499999821245014,small,True,False,none,False,,False,night,highway,clear,6290,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,495.834006,303.188314,522.057049,317.173936,26.22304300000002,13.985622000000035,508.9455275,310.181125,0.397613693359375,0.43080711805555555,0.020486752343750015,0.01942447500000005,366.7455670877472,0.0003979444087323646,1.8750001251285036,small,True,False,none,False,,False,night,highway,clear,6291,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,506.323223,297.943704,527.301658,308.432922,20.97843499999999,10.489217999999994,516.8124405,303.188313,0.403759719140625,0.42109487916666666,0.01638940234374999,0.014568358333333324,220.04737801382979,0.00023876668621292295,1.9999999046640085,small,True,False,none,False,,False,night,highway,clear,6292,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,523.805249,303.188314,544.783684,318.92214,20.97843499999999,15.733826000000022,534.2944665,311.055227,0.417417551953125,0.4320211486111111,0.01638940234374999,0.02185253611111114,330.0710460423103,0.0003581500065563263,1.3333333545191082,small,True,False,none,False,,False,night,highway,clear,6293,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,392.690038,271.720662,408.423864,283.958083,15.733825999999965,12.237420999999983,400.556951,277.83937249999997,0.31293511796875,0.38588801736111106,0.012292051562499972,0.01699641805555553,192.54145270274532,0.00020892084711669415,1.2857142039977203,small,True,False,none,False,,False,night,highway,clear,6294,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,364.718793,271.720662,390.941836,283.958083,26.22304300000002,12.237420999999983,377.8303145,277.83937249999997,0.29517993320312497,0.38588801736111106,0.020486752343750015,0.01699641805555553,320.9024170921028,0.00034820140743500736,2.142856979424019,small,True,False,none,False,,False,night,highway,clear,6295,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,202.135928,268.224255,223.114362,282.209878,20.978433999999993,13.985622999999975,212.625145,275.2170665,0.16611339453125,0.38224592569444443,0.016389401562499996,0.019424476388888855,293.3964690543814,0.00031835554367879923,1.4999999642490027,small,True,False,none,False,,False,night,highway,clear,6296,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,188.150305,271.720662,202.135928,292.699096,13.985623000000004,20.978433999999993,195.14311650000002,282.209879,0.15245555976562503,0.39195816527777777,0.010926267968750004,0.02913671388888888,293.396469054382,0.00031835554367879993,0.6666666825560006,small,True,False,none,False,,False,night,highway,clear,6297,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,137.452423,280.461676,175.912885,306.684719,38.46046199999998,26.22304299999996,156.682654,293.5731975,0.12240832343750001,0.4077405520833333,0.030047235937499982,0.0364208930555555,1008.5503488258639,0.0010943471666947308,1.4666666259899752,small,True,False,none,False,,False,night,highway,clear,6298,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,268.567636,233.260199,287.797868,247.245821,19.230232,13.985622000000006,278.182752,240.25301000000002,0.217330275,0.33368473611111116,0.01502361875,0.01942447500000001,268.9467557243041,0.0002918259068189064,1.3750001251285064,small,True,False,none,False,,False,night,highway,clear,6299,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,293.042476,235.008402,308.776302,245.497619,15.733825999999965,10.489216999999996,300.90938900000003,240.2530105,0.23508546015625004,0.33368473680555555,0.012292051562499972,0.01456835694444444,165.03551515424158,0.0001790749947420156,1.5000000476679975,small,True,False,none,False,,False,night,highway,clear,6300,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,307.028099,235.008402,331.502939,245.497619,24.47484000000003,10.489216999999996,319.26551900000004,240.2530105,0.24942618671875003,0.33368473680555555,0.019120968750000022,0.01456835694444444,256.72190780028023,0.00027856109787356795,2.333333365112004,small,True,False,none,False,,False,night,highway,clear,6301,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,9.833615,250.742227,30.812049,262.979648,20.978434,12.237420999999983,20.322832,256.8609375,0.015877212499999998,0.3567513020833333,0.0163894015625,0.01699641805555553,256.7219287787137,0.00027856112063662507,1.714285550852588,small,True,False,none,False,,False,night,highway,clear,6307,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,8.08541,261.231445,22.071033,271.720662,13.985623,10.489216999999996,15.0782215,266.47605350000003,0.011779860546875,0.3701056298611112,0.01092626796875,0.01456835694444444,146.69823452719095,0.0001591777718393999,1.3333333651120007,small,True,False,none,False,,False,night,highway,clear,6308,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,0.0,248.994025,8.085412,268.224255,8.085412,19.230230000000034,4.042706,258.60914,0.0031583640625,0.35917936111111115,0.006316728125,0.026708652777777824,155.48433240476027,0.00016871129818224855,0.420453213508106,small,True,True,none,True,left,False,night,highway,clear,6309,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,579.747743,283.958082,626.949218,304.936516,47.20147499999996,20.978433999999993,603.3484805,294.447299,0.47136600039062504,0.40895458194444445,0.03687615234374997,0.02913671388888888,990.2130279901488,0.001074449900162922,2.2499999284979983,small,True,False,none,False,,False,night,highway,clear,6310,True,True,False,True
0096bcca-369281bd.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/0096bcca-369281bd.jpg,car,777.294665,289.20269,819.251533,306.684718,41.956867999999986,17.482027999999957,798.273099,297.943704,0.62365085859375,0.41381070000000003,0.03277880312499999,0.024280594444444383,733.491141168302,0.000795888825052411,2.4000000457612862,small,True,False,none,False,,False,night,highway,clear,6313,True,True,False,True
012a9c41-69222e1b.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-69222e1b.jpg,car,40.278097,360.271577,186.019337,436.668195,145.74124,76.39661800000005,113.148717,398.469886,0.08839743515625001,0.5534303972222222,0.11386034375000001,0.10610641388888896,11134.137839126328,0.012081312759468672,1.9076923012482034,large,True,False,none,False,,False,dawn/dusk,parking lot,overcast,11897,True,True,False,True
012a9c41-69222e1b.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-69222e1b.jpg,car,183.668674,359.096243,263.591289,403.758883,79.92261500000001,44.66264000000001,223.6299815,381.427563,0.17471092304687502,0.5297605041666666,0.062439542968750004,0.06203144444444446,3569.554981603601,0.003873215040802518,1.7894735958286387,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,11898,True,True,False,True
012a9c41-69222e1b.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-69222e1b.jpg,car,248.311965,341.466255,357.617895,415.512208,109.30592999999999,74.045953,302.96493,378.48923149999996,0.23669135156249999,0.5256794881944444,0.08539525781249999,0.10284160138888888,8093.661755401289,0.008782185064454523,1.4761904678301594,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,11899,True,True,False,True
012a9c41-69222e1b.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-69222e1b.jpg,car,503.359137,360.271577,557.424436,401.408217,54.06529900000004,41.13664,530.3917865,380.83989699999995,0.414368583203125,0.5289443013888888,0.04223851484375003,0.057134222222222225,2224.0647414553614,0.002413264693419446,1.3142857316494503,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,11900,True,True,False,True
012a9c41-69222e1b.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-69222e1b.jpg,car,771.334969,344.992253,820.698937,400.232882,49.363968,55.24062900000001,796.0169530000001,372.6125675,0.62188824453125,0.5175174548611111,0.0385656,0.07672309583333335,2726.8966422558724,0.0029588722246700005,0.8936170513192381,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,11901,True,True,False,True
012a9c41-69222e1b.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-69222e1b.jpg,car,847.731587,332.063596,901.796886,396.70689,54.06529899999998,64.64329399999997,874.7642364999999,364.385243,0.6834095597656249,0.5060906152777778,0.042238514843749984,0.08978235277777774,3494.9590184549033,0.003792273240510963,0.8363636141437967,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,11902,True,True,False,True
012a9c41-69222e1b.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-69222e1b.jpg,car,1119.233414,336.764924,1277.903316,437.843527,158.66990199999987,101.07860299999999,1198.568365,387.30422550000003,0.9363815351562501,0.5379225354166667,0.12396086093749989,0.1403869486111111,16038.13203230689,0.017402487014221885,1.569767461071854,large,True,True,none,False,,False,dawn/dusk,parking lot,overcast,11903,True,True,False,True
012a9c41-69222e1b.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-69222e1b.jpg,car,537.443781,339.11559,662.029036,450.772186,124.58525500000007,111.65659599999998,599.7364084999999,394.943888,0.46854406914062496,0.5485331777777778,0.09733223046875006,0.15507860555555553,13910.765485091986,0.015094146576705714,1.1157894783036382,large,True,False,none,False,,False,dawn/dusk,parking lot,overcast,11908,True,True,False,True
012a9c41-edad898c.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-edad898c.jpg,car,180.712432,360.025825,268.037344,407.360824,87.32491200000001,47.33499899999998,224.374888,383.6933245,0.17529288125,0.532907395138889,0.06822258750000001,0.06574305416666665,4133.524622195087,0.004485161265402655,1.8448275872996225,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,12022,True,True,False,True
012a9c41-edad898c.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-edad898c.jpg,car,0.0,351.203936,187.707754,434.448244,187.707754,83.24430799999999,93.853877,392.82609,0.07332334140624999,0.5455917916666667,0.14664668281249998,0.11561709444444443,15625.60208796423,0.0169548633766973,2.2549019687928693,large,True,False,none,True,left,False,dawn/dusk,parking lot,overcast,12023,True,True,False,True
012a9c41-edad898c.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-edad898c.jpg,car,252.725371,339.506198,337.601921,414.5893,84.87655000000001,75.083102,295.16364599999997,377.04774899999995,0.23059659843749997,0.5236774291666666,0.0663098046875,0.1042820861111111,6372.7946610581,0.006914924762432834,1.1304347814505589,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,12024,True,True,False,True
012a9c41-edad898c.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-edad898c.jpg,car,502.18626,358.276973,559.314706,403.979731,57.128446,45.70275800000002,530.750483,381.128352,0.41464881484375005,0.5293449333333333,0.044631598437499996,0.0634760527777778,2610.9275424540688,0.002833037697975335,1.249999967179223,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,12025,True,True,False,True
012a9c41-edad898c.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-edad898c.jpg,car,537.82352,338.690077,659.4255,450.498609,121.60198000000003,111.80853200000001,598.6245100000001,394.594343,0.46767539843750006,0.5480476986111111,0.09500154687500002,0.1552896277777778,13596.138872093365,0.014752754852531863,1.0875912403536432,large,True,False,none,False,,False,dawn/dusk,parking lot,overcast,12026,True,True,False,True
012a9c41-edad898c.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-edad898c.jpg,car,761.984681,347.939453,826.458213,401.803417,64.47353199999998,53.86396400000001,794.221447,374.871435,0.62048550546875,0.5206547708333333,0.05036994687499998,0.07481106111111112,3472.8000066008476,0.0037682291738290446,1.1969696845928377,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,12027,True,True,False,True
012a9c41-edad898c.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-edad898c.jpg,car,830.538817,356.10066,863.183643,400.171176,32.644825999999966,44.070516,846.86123,378.135918,0.6616103359375,0.525188775,0.025503770312499972,0.061209049999999994,1438.6743265502143,0.0015610615522463262,0.7407407256134684,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,12028,True,True,False,True
012a9c41-edad898c.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-edad898c.jpg,car,843.596747,353.652298,878.689936,405.0679,35.09318899999994,51.415602000000035,861.1433415,379.360099,0.672768235546875,0.5268890263888889,0.027416553906249953,0.07141055833333339,1804.337438534776,0.0019578314220212415,0.6825396890227973,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,12029,True,True,False,True
012a9c41-edad898c.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-edad898c.jpg,car,1244.99208,346.851284,1279.269148,379.496111,34.2770680000001,32.644826999999964,1262.1306140000002,363.1736975,0.9860395421875001,0.5044079131944444,0.026778959375000078,0.04534003749999995,1118.968954927238,0.0012141590222734787,1.0499999892785505,medium,True,True,none,False,,False,dawn/dusk,parking lot,overcast,12030,True,True,False,True
012a9c41-edad898c.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-edad898c.jpg,car,1102.170963,346.851284,1279.269148,437.440678,177.09818500000006,90.58939399999997,1190.7200555,392.145981,0.930250043359375,0.5446471958333333,0.13835795703125003,0.12581860277777773,16043.21725764989,0.01740800483685969,1.954954958634563,large,True,True,none,False,,False,dawn/dusk,parking lot,overcast,12031,True,True,False,True
012a9c41-edad898c.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/012a9c41-edad898c.jpg,car,1134.815789,336.649776,1247.440442,361.133396,112.62465300000008,24.48362000000003,1191.1281155000001,348.89158599999996,0.9305688402343751,0.4845716472222222,0.08798801015625006,0.03400502777777782,2757.4592066838654,0.0029920347294746805,4.600000040843631,medium,True,False,none,False,,False,dawn/dusk,parking lot,overcast,12035,True,True,False,True
03626025-35d58c07.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03626025-35d58c07.jpg,car,515.662486,328.152861,545.0458,357.536175,29.38331400000004,29.38331400000004,530.354143,342.844518,0.41433917421875,0.4761729416666667,0.02295571406250003,0.04081015833333339,863.3791416225985,0.0009368263255453542,1.0,small,True,False,none,False,,False,night,tunnel,clear,34788,True,True,False,True
03626025-35d58c07.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03626025-35d58c07.jpg,car,474.525845,326.977528,492.155836,357.536176,17.629991000000018,30.558648000000005,483.3408405,342.256852,0.377610031640625,0.47535673888888885,0.013773430468750014,0.042442566666666674,538.7486892121686,0.0005845797408986205,0.5769231348193158,small,True,False,none,False,,False,night,tunnel,clear,34789,True,True,False,True
03626025-35d58c07.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03626025-35d58c07.jpg,car,441.616533,326.977528,480.402507,358.711507,38.78597400000001,31.733978999999977,461.00952,342.8445175,0.3601636875,0.47617294097222224,0.03030154218750001,0.0440749708333333,1230.8332844105455,0.0013355395881190814,1.2222222117182355,medium,True,False,none,False,,False,night,tunnel,clear,34790,True,True,False,True
03626025-35d58c07.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03626025-35d58c07.jpg,car,322.90794,329.328194,362.869248,366.938836,39.96130800000003,37.610641999999984,342.888594,348.133515,0.2678817140625,0.48351877083333333,0.031219771875000024,0.052237002777777757,1502.9704490397366,0.0016308273101559643,1.0625000232646933,medium,True,False,none,False,,False,night,tunnel,clear,34791,True,True,False,True
03626025-35d58c07.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03626025-35d58c07.jpg,car,206.550014,322.276197,286.47263,376.341496,79.92261599999998,54.06529899999998,246.511322,349.3088465,0.1925869703125,0.4851511756944445,0.06243954374999998,0.07509069305555553,4321.040130902181,0.0046886286142601786,1.4782608711735785,medium,True,False,none,False,,False,night,tunnel,clear,34792,True,True,False,True
03626025-35d58c07.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03626025-35d58c07.jpg,car,653.176399,322.276197,668.455722,336.380188,15.27932300000009,14.10399099999995,660.8160605,329.3281925,0.516262547265625,0.4574002673611111,0.011936971093750071,0.019588876388888822,215.49943407809351,0.00023383185121320912,1.0833332919738918,small,True,False,none,False,,False,night,tunnel,clear,34793,True,True,False,True
03626025-35d58c07.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03626025-35d58c07.jpg,car,588.533106,328.152857,624.968416,372.815496,36.43531000000007,44.66263900000001,606.750761,350.4841765,0.47402403203125,0.4867835784722222,0.028465085937500058,0.06203144305555557,1627.2970973830936,0.0017657303574035305,0.8157894565970466,medium,True,False,none,False,,False,night,tunnel,clear,34796,True,True,False,True
03db7788-e010c060.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03db7788-e010c060.jpg,car,484.00392,373.231889,545.876586,416.143577,61.87266599999998,42.91168799999997,514.940253,394.687733,0.40229707265625,0.5481774069444444,0.04833802031249999,0.059599566666666624,2655.0605391202052,0.0028809250641495285,1.4418604553612533,medium,True,False,none,False,,False,night,city street,clear,40547,True,True,False,True
03db7788-e010c060.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03db7788-e010c060.jpg,car,170.648805,368.242158,263.457803,409.157953,92.808998,40.915795,217.05330400000003,388.7000555,0.16957289375,0.5398611881944445,0.0725070296875,0.05682749305555556,3797.3539363234104,0.0041203927260453676,2.2682926727929886,medium,True,False,none,False,,False,night,city street,clear,40548,True,True,False,True
03db7788-e010c060.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03db7788-e010c060.jpg,car,272.43932,373.231889,333.314041,407.16206,60.874720999999965,33.93017099999997,302.8766805,390.1969745,0.236622406640625,0.5419402423611112,0.047558375781249974,0.047125237499999965,2065.489693107288,0.0022411997538056513,1.7941177190058963,medium,True,False,none,False,,False,night,city street,clear,40549,True,True,False,True
03db7788-e010c060.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03db7788-e010c060.jpg,car,338.303771,381.215458,380.217512,412.151792,41.913741000000016,30.936333999999988,359.2606415,396.683625,0.280672376171875,0.5509494791666667,0.032745110156250014,0.04296713055555554,1296.657490765494,0.001406963423139642,1.3548386502421403,medium,True,False,none,False,,False,night,city street,clear,40550,True,True,False,True
03db7788-e010c060.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/03db7788-e010c060.jpg,car,383.211351,380.217512,427.120985,408.160007,43.90963400000004,27.942495000000008,405.16616799999997,394.1887595,0.31653606874999995,0.5474843881944444,0.03430440156250003,0.038809020833333346,1226.9447284968314,0.0013313202349140966,1.5714285356407875,medium,True,False,none,False,,False,night,city street,clear,40551,True,True,False,True
04df85b9-abdaa88f.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/04df85b9-abdaa88f.jpg,car,734.03569,323.040247,770.253212,347.511544,36.21752199999992,24.471296999999993,752.144451,335.27589550000005,0.58761285234375,0.4656609659722223,0.028294939062499934,0.03398791249999999,886.2897374660317,0.0009616859130490796,1.4800000997086475,small,True,False,none,False,,False,night,highway,clear,50403,True,True,False,True
04df85b9-abdaa88f.jpg,train,1280,720,assignment_data_bdd/bdd100k_images_100k/bdd100k/images/100k/train/04df85b9-abdaa88f.jpg,car,668.452613,328.913358,709.564393,364.152027,41.11177999999995,35.23866899999996,689.008503,346.5326925,0.53828789296875,0.48129540625,0.032118578124999964,0.048942595833333276,1448.7244074208168,0.0015719665879132126,1.1666666524777085,medium,True,False,none,False,,False,night,highway,clear,50404,True,True,False,True
